Link,Name,Address,Phone,Fax,Hotel Email,Hotel Website,Hotel Classification,Commission,Rooms,Rates,Overview Text,Year Built,Year Last Renovated,Chain,Chain Website,Discounts offered,Image URLs
https://www.travelweekly.com/Hotels/London/The-Beaumont-p59662603,The Beaumont,"Brown Hart Gardens, Mayfair London, London, England W1K 6TF",44 207-499-1001,44 207-493-9071,info@thebeaumont.com,https://www.thebeaumont.com/,Not Yet Rated,10%,101,-,"This independent, white art-deco building is located on an unusual, elevated London square a few steps south of Selfridges on Oxford Street and a few minutes north of Grosvenor Square. This stylish venue is well placed at the end of the square, with no passing traffic.Read the full travel42 review »



  Not Yet Rated                    
                



 Commission: 10%




 Rooms: 101




 Rates: -",1926,2021,Preferred Hotel & Resorts,https://www.preferredhotels.com,Travel Agents,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/123403/photos/65004573_XL/The-Beaumont-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/123403/photos/65004525_XL/The-Beaumont-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/123403/photos/65004527_XL/The-Beaumont-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/123403/photos/83176807_XL/The-Beaumont-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/The-Belvedere-Hotel-p8763947,The Belvedere Hotel,"52-54 Norfolk Square, London, England W2 1RT",44 20-7723-8848,44 20-7262-3319,belvederehotel@hotmail.com,https://www.belvederehotel.co.uk,Not Yet Rated,10%,40,$61 - $98,N/A,1965,2005,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/The-Berkeley-p4113604,The Berkeley,"Wilton Place, London, England SW1X 7RL",44 20-7235-6000,44 20-7235-4330,info@the-berkeley.co.uk,https://www.the-berkeley.co.uk,9 Deluxe,10%,190,"$622 - $1,063",Stately hotel with elegant ambience; multilingual staff; located in Knightsbridge across from Hyde Park.,1972,2021,N/A,N/A,"Group discount, Corporate discount, Travel Agents","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/65967/photos/78606223_XL/The-Berkeley-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/65967/photos/78606313_XL/The-Berkeley-Room.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/65967/photos/78606325_XL/The-Berkeley-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/65967/photos/78607885_XL/The-Berkeley-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/The-Darlington-Hyde-Park-p55137040,The Darlington Hyde Park,"111-117 Sussex Gardens, London, England W2 2RU",44 20-7460-8800,44 20-7460-8828,info@darlingtonhotel.co.uk,http://www.darlingtonhotel.com,Not Yet Rated,10%,40,$157 - $357,N/A,1850,1991,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/The-Dorchester-p4318550,The Dorchester,"53 Park Lane Mayfair, London, England W1K 1QA",44 20-7629-8888,44 20-7629-8080,Info.TDL@dorchestercollection.com,https://www.dorchestercollection.com/london/the-dorchester,9 Deluxe,10%,238,"$760 - $5,102","Prestigious Hotel dating from 1931, situated in center of Mayfair, opposite Hyde Park.",1931,2022,Dorchester Collection,http://www.dorchestercollection.com,Corporate discount,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/312/312959/312959_EXT2_Z55B37/The-Dorchester-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/312/312959/312959_EXT_Z0C04A/The-Dorchester-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/312/312959/312959_LOB_ZE24D6/The-Dorchester-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/312/312959/312959_ROM4_Z45DD5/The-Dorchester-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/The-Emory-p58454299,The Emory,"Old Barrack Yard, Belgravia, London, England SW1X 7NP",44 20-7862-5200,N/A,info@the-emory.co.uk,https://www.the-emory.co.uk,9 Deluxe,10%,61,-,N/A,2023,N/A,N/A,N/A,Group discount,
https://www.travelweekly.com/Hotels/London/The-Fountain-Hotel-p58255832,The Fountain Hotel,"125 Westgreen Road, London, England N15 5DE",44 20-8802-0433,44 20-8802-0433,fountain_hotel@btconnect.com,http://fountainhotellondon.com,Not Yet Rated,-,-,$74 - $74,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/The-Gate-p55375805,The Gate,"41 White Church Lane, London, England E1 7QR",44 20-8619-1178,44 208-619-1178,hello@thegate-london.com,https://www.thegate-london.com/,Not Yet Rated,-,189,-,N/A,2019,N/A,N/A,N/A,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/186/480/972/Terrace_O/The-Gate-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/186/481/60/Exterior_O/The-Gate-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/186/481/52/Interior_(1)_O/The-Gate-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/185/806/741/Aldgate_Studio-Bedroom_1_O/The-Gate-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/The-Grazing-Goat-p58405993,The Grazing Goat,"6 New Quebec Street, London, England W1H 7RQ",44 20-7724-7243,N/A,reservations@thegrazinggoat.co.uk,https://www.cubitthouse.co.uk/the-grazing-goat-marylebone,5 Limited Service First Class,-,8,$256 - $300,N/A,2010,N/A,N/A,N/A,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T54/T54084/T54084_ROM_Z4010E/The-Grazing-Goat-Room.JPG?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T54/T54084/T54084_RES_Z12376/The-Grazing-Goat-Restaurant.JPG?tr=w-434%2Ch-390%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/The-Hide-p9610737,The Hide,"230 Hendon Way, London, England NW4 3NE",44 20-8203-1670,44 20-8203-3291,info@thehidelondon.com,http://www.thehidelondon.com,Not Yet Rated,-,23,$94 - $144,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/The-Highbury-Centre-p50875837,The Highbury Centre,"20-26 Aberdeen Park Highbury, London, England N5 2BJ",44 20-7226-2663,44 20-7704-1853,enquiries@thehighburycentre.org,http://www.thehighburycentre.org,Not Yet Rated,-,40,$48 - $128,N/A,1893,2005,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/The-Judd-Hotel-p9739221,The Judd Hotel,"46 Cartwright Gardens, London, England WC1H 9EL",44 20-7383-9210,44 20-7383-3917,info@juddhotel.com,http://www.juddhotelbloomsbury.com/,Not Yet Rated,-,56,$74 - $86,N/A,2010,2019,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/The-Kensington-Studios-p59055069,The Kensington Studios,"83 Holland Road, London, England W14 8HL",44 20-7371-2366,44 20-7371-6045,reception@thekensingtonstudios.co.uk,http://www.mstay.co.uk/mstay---the-kensington-studios,Not Yet Rated,-,18,$111 - $111,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/The-Kings-Head-Hotel-p54472002,The Kings Head Hotel,"214 High St, Acton, London, England W3 9NX",44 203-375-0214,N/A,stay@thekingsheadhotellondon.co.uk,https://www.thekingsheadhotellondon.co.uk,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/Twenty-Nevern-Square-p8062068,Twenty Nevern Square,"20 Nevern Square, London, England SW5 9PD",44 20-7565-9555,44 20-7565-9444,hotel@twentynevernsquare.co.uk,https://www.20nevernsquare.com,Not Yet Rated,-,20,$124 - $124,Boutique hotel located in the heart of London. 3-minute walk from Earls Court Exhibition Centre and Earl's Court Tube station.,N/A,2005,N/A,N/A,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/590/457/Exterior_O/Twenty-Nevern-Square-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/590/441/Exterior3_O/Twenty-Nevern-Square-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/590/473/Exterior2_O/Twenty-Nevern-Square-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/591/181/Reception_O/Twenty-Nevern-Square-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Vegas-Hotel-p6657753,Vegas Hotel,"104 Warwick Way, London, England SW1V 1SD",44 20-7834-0082,44 20-7834-5623,info@vegashotel.co.uk,http://www.vegashotel.co.uk,Not Yet Rated,-,16,$56 - $56,N/A,1948,2014,N/A,N/A,"Corporate discount, Government/ Military discount, Travel Agents 10.0%, Airline Personnel 10.0%",
https://www.travelweekly.com/Hotels/London/Viridian-Apartments-Bloomsbury-p59717861,"Viridian Apartments, Bloomsbury","33 Coptic St, London, England WC1A 1NP",44 20-3743-0331,N/A,N/A,https://www.viridianapartments.com/properties/bloomsbury,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/Viridian-Apartments-London-Bridge-p59669565,Viridian Apartments - London Bridge,"88A 118 Tooley Street, London, England SE1 2TF",44 20-3743-0331,N/A,N/A,https://www.viridianapartments.com/properties/london-bridge-118-tooley-street,Not Yet Rated,-,-,$233 - $393,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/Wellesley-Knightsbridge-Luxury-Collec-p51735689,"Wellesley Knightsbridge, Luxury Collec","11 Knightsbridge, London, England SW1X 7LY",44 20-7235-3535,44 20-7307-0882,info@thewellesley.co.uk,https://www.marriott.com/hotels/travel/lonwb-the-wellesley-knightsbridge-a-luxury-collection-hotel-london,9 Deluxe,12%,36,"$506 - $1,174",Art Deco style hotel overlooking the Royal Hyde Park in Knightsbridge; offers limousine service; a mile from Leicester Square.,1920,2012,The Luxury Collection,https://the-luxury-collection.marriott.com,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/18/321/HVSKznTvkit5zpViIsAoA_lonwb-exterior-5956_O/Wellesley-Knightsbridge-Luxury-Collec-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/18/329/054BqymZrEmE2dNqyJQS3g_lonwb-hotel-entrance-9978_O/Wellesley-Knightsbridge-Luxury-Collec-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/18/267/nkV6sBABG0ycgc8PgXDkRg_lonwb-lobby-6066_O/Wellesley-Knightsbridge-Luxury-Collec-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/18/337/BslwvLzaLEeg3CPOeuvcMw_lonwb-lobby-6067_O/Wellesley-Knightsbridge-Luxury-Collec-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Westland-Hotel-p3814943,Westland Hotel,"154 Bayswater Rd, London, England W2 4HP",44 20-7229-9191,44 20-7727-1054,info@westlandhotel.co.uk,http://www.westlandhotel.co.uk,Not Yet Rated,8%,23,-,"Victorian hotel located in central London, opposite Hyde Park and within easy reach of all modes of transport.",1892,2004,N/A,N/A,"Group discount, Government/ Military discount, Travel Agents 10.0%, Airline Personnel 10.0%",
https://www.travelweekly.com/Hotels/London/Weymouth-Mews-Marylebone-p53914382,Weymouth Mews Marylebone,"34A Weymouth Mews, London, England W1G 7EE",44 20-7647-0200,44 207-647-0300,sales@living-rooms.co.uk,https://www.living-rooms.co.uk/weymouth-mews,Not Yet Rated,-,7,-,N/A,2019,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/Z-Hotel-Holborn-p59612759,Z Hotel Holborn,"75 Kingsway, London, England WC2B 6SR",44 20-3841-0870,N/A,holborn@thezhotels.com,https://www.thezhotels.com/hotels/holborn,Not Yet Rated,-,197,-,N/A,N/A,N/A,N/A,N/A,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/629/777/Entrance_O/Z-Hotel-Holborn-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/629/953/Reception1_O/Z-Hotel-Holborn-Lobby.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/629/553/InsideQueen3_O/Z-Hotel-Holborn-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/629/713/InsideQueenFamily2_O/Z-Hotel-Holborn-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Zen-Apartments-Docklands-p59476390,Zen Apartments - Docklands,"London East Marsh Wall Canary Wharf, London, England E14 9FE",44 78-8737-8873,N/A,info@zenapartments.co.uk,https://zenapartments.co.uk/room_type/zen-apartments-docklands,Not Yet Rated,-,2,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Londonderry-Northern-Ireland/Bishops-Gate-Hotel-p50802972,Bishop's Gate Hotel,"24 Bishop Street, Londonderry, Northern Ireland BT48 6PP",44 28-7114-0300,44 28-711-40300,reservations@bishopsgatehotelderry.com,https://www.bishopsgatehotelderry.com,8 Moderate Deluxe,10%,31,$138 - $240,"Built in 1899, now a luxury boutique hotel, Edwardian architecture, iconic landmark.",1899,N/A,N/A,N/A,"Group discount, Corporate discount, Government/ Military discount","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/3/0/73/433/773/Exterior_O/Bishop%27s-Gate-Hotel-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/3/0/73/433/805/Deluxe_Queen_O/Bishop%27s-Gate-Hotel-Room.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/3/0/73/433/968/Bathroom_O/Bishop%27s-Gate-Hotel-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/3/0/73/433/942/Deluxe_Twin_O/Bishop%27s-Gate-Hotel-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Londonderry-Northern-Ireland/Groarty-House-p58405907,Groarty House,"62/64  Groarty Rd, Londonderry, Northern Ireland BT48 0JY",44 28-7126-1403,N/A,info@bandbnorthernireland.com,https://www.bandbnorthernireland.com,Not Yet Rated,-,3,$56 - $75,N/A,1993,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Londonderry-Northern-Ireland/The-Ebrington-Hotel-p58855481,The Ebrington Hotel,"Ebrington Square, The Tower Clock Derry, Londonderry, Northern Ireland BT47 6FA",44 28-7122-0700,N/A,reservations@theebrington.com,https://theebringtonhotel.com,Not Yet Rated,-,-,-,N/A,2023,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Londonderry-VT/Blue-Gentian-Lodge-p3709679,Blue Gentian Lodge,"289 Magic Mountain Access, Londonderry, VT 05148",1 802-824-5908,N/A,bluegentian@comcast.net,https://www.bluegentian.com,Not Yet Rated,-,13,$109 - $179,Quaint-looking lodge; walking distance from the Magic Mountain Ski lifts; 100% solar energy dependent; 13 miles to Okemo.,1994,2008,N/A,N/A,Group discount,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/182/182389/182389_EXT_Z1054D/Blue-Gentian-Lodge-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/182/182389/182389_LOB_ZE3D7E/Blue-Gentian-Lodge-Lobby.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/182/182389/182389_ROM_Z781D0/Blue-Gentian-Lodge-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/182/182389/182389_POL_ZFEE63/Blue-Gentian-Lodge-Pool.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Londonderry-VT/Magic-View-Motel-p9710608,Magic View Motel,"3806 Vt Rte 11, Londonderry, VT 05148",1 802-824-3793,1 802-824-3794,Stay@MagicViewMotel.com,http://www.magicviewmotel.com,2 Tourist Class,10%,18,$65 - $79,N/A,1978,2013,N/A,N/A,"Group discount, AARP discount, Travel Agents",
https://www.travelweekly.com/Hotels/Londonderry-VT/Snowdon-Motel-p58276638,Snowdon Motel,"4071 Rte 11, Londonderry, VT 05148",1 802-824-6047,N/A,stay@snowdonchaletmotel.com,https://www.snowdonchalet.com/home,2 Tourist Class,10%,12,-,N/A,1962,2010,N/A,N/A,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/29/723/106/4034685601_38934548ed_o_O/Snowdon-Motel-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/29/723/114/4224193906_cacabcc8eb_o_O/Snowdon-Motel-Room.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/29/723/118/4224194470_5ee09cdc9d_o_O/Snowdon-Motel-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/29/723/122/4035440744_3fb898e056_o2_O/Snowdon-Motel-Other.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Londonderry-VT/Swiss-Inn-p6222001,Swiss Inn,"249 Route 11 RR1, Londonderry, VT 05148-9717",1 802-824-3442,1 802-824-3957,stay@swissinn.com,http://www.swissinn.com,Not Yet Rated,-,19,$89 - $89,Family-owned 1800s country-house Inn; 26 miles from Connecticut and Western Mass and from Boston; 14 miles from Burlington.,1991,1999,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/Princess-Hotel-p54473470,Princess Hotel,"35-39 Argyle Street, London, England WC1H 8EP",44 207-278-6895,N/A,info@princesshotel.co.uk,https://www.princesshotel.co.uk,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/Radisson-Red-London-Greenwich-The-02-p56191158,Radisson Red London Greenwich The 02,"228 Tunnel Ave, London, England SE10 0PL",44 7710-161971,N/A,info.greenwich@radissonred.com,https://www.radissonhotels.com/en-us/hotels/radisson-red-greenwich-london,6 First Class,10%,70,-,N/A,2020,2021,Radisson Red Hotels,https://www.radissonhotels.com,"AAA discount, Group discount, Corporate discount, AARP discount","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/126400/photos/71388495_XL/Radisson-Red-London-Greenwich-The-02-Lobby.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/126400/photos/71388497_XL/Radisson-Red-London-Greenwich-The-02-Restaurant.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/126400/photos/71388499_XL/Radisson-Red-London-Greenwich-The-02-Restaurant.jpg?tr=w-434%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Rafayel-Hotel-p58480499,Rafayel Hotel,"34 Lombard Rd, London, England SW11 3RF",44 20-7801-3600,44 20-7801-3601,reservations@hotelrafayel.com,http://www.hotelrafayel.com,Not Yet Rated,-,71,$149 - $499,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/London/Raffles-London-at-The-OWO-p58421649,Raffles London at The OWO,"57 Whitehall, London, England SW1A 2BX",44 20-3907-7500,N/A,London@raffles.com,https://www.raffles.com/london/,9 Deluxe,-,120,-,N/A,2023,N/A,Raffles Intl Hotels & Resorts,http://www.raffles.com,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/902/955/b1c0_ho_01_p_3000x2250_O/Raffles-London-at-The-OWO-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/156/888/467/b1c0_ho_03_p_3000x2250_O/Raffles-London-at-The-OWO-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/156/888/487/b1c0_ho_04_p_3000x2250_O/Raffles-London-at-The-OWO-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/1/0/176/904/129/b1c0_ro_07_p_3000x2250_O/Raffles-London-at-The-OWO-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Red-Lion-Court-by-City2Stay-p59669509,Red Lion Court by City2Stay,"9 Red Lion Ct, London, England EC4A 3EF",44 79-0115-4962,N/A,N/A,https://city2stay.co.uk/red-lion-court/#/booking/search,Not Yet Rated,-,13,-,N/A,N/A,N/A,N/A,N/A,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/140/677/881/Apartment_11_Red_Lion_Court-6583_O/Red-Lion-Court-by-City2Stay-Room.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/140/677/893/Classic_Apartment_Red_Lion_Court-6560_O/Red-Lion-Court-by-City2Stay-Room.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/140/677/905/Apartment_11_Red_Lion_Court-6576_O/Red-Lion-Court-by-City2Stay-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/140/677/917/Classic_Apartment_Red_Lion_Court-6564_O/Red-Lion-Court-by-City2Stay-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
